"23269","Большеголовки","734273","","8391","20220322122745"
"23270","Большеголовые","6253952","","4716","20210405100356"
"23271","Большеголовые_змеи","7584622","","7510","20220322122755"
"23272","Большеголовый_алепизавр","5269604","","5718","20210311113821"
"23273","Большезубая_бойга","5126956","","4012","20150207190119"
"23274","Большезубая_светящаяся_акула","4476233","","15259","20220626150739"
"23275","Большезубый_миомир","8502962","","2513","20200922111654"
"23276","Большеклювая_ворона","125938","","9031","20220322124734"
"23277","Большеклювая_иволга","6040581","","3559","20220414201146"
"23278","Большеклювая_камышовка","7630155","","6360","20220322124751"
"23279","Большеклювая_крачка","4968192","","2165","20210819113311"
"23280","Большеклювая_чайка","7362738","","2710","20210819113252"
"23281","Большеклювый_дронго","9443963","","8070","20220615163909"
"23282","Большеклювый_зуёк","4516147","","15885","20220128170610"
"23283","Большеклювый_ткач","2066436","","2606","20210308185312"
"23284","Большеклювый_ткач_(ткачи)","7850393","","2984","20220322124815"
"23285","Большекрылые","1492160","","6786","20220322124946"
"23286","Большелобый_продельфин","5045742","","3863","20210821060009"
"23287","Большеногая_мышиная_тимелия","8163122","","2272","20200204200602"
"23288","Большеноги","550808","","29968","20220510050354"
"23289","Большеноги_(насекомые)","2228672","","4881","20220322130722"
"23290","Большеносая_акула","3756705","","21801","20220524194606"
"23291","Большерогий_олень","1478850","","5791","20220327090242"
"23292","Большеротый_буффало","4280073","","3207","20200611194704"
"23293","Большеротый_окунь","3068671","","6060","20210824134052"
"23294","Большеухая_лисица","93784","","10250","20201224101641"
"23295","Большеухая_пищуха","8443895","","3354","20220629220656"
"23296","Большеухая_полёвка","9073873","","6206","20220322135022"
"23297","Большеухие_листоносы","7108047","","3507","20220322135032"
"23298","Большеухие_складчатогубы","8539284","","3140","20201016104822"
"23299","Большеухий_лазающий_хомяк","8851225","","8728","20211207130857"
"23300","Большеухий_опоссум","5042657","","2107","20210606195503"
"23301","Большехвостая_гигантская_белка","3901746","","3561","20200802125536"
"23302","Большехвостый_гракл","3079317","","4148","20170201185059"
"23303","Большехвостый_дикобраз","9129451","","6995","20220322135123"
"23304","Большехвостый_кускус","7357785","","2285","20210814051906"
"23305","Большие_дрофы","8512841","","4777","20220423132629"
"23306","Большие_кошки","692237","","5494","20220610230158"
"23307","Большие_лесолюбы","7718353","","3799","20220610230222"
"23308","Большие_моа","2043948","","5505","20211006181323"
"23309","Большие_мягкотелые_черепахи","2016915","","4169","20220113105205"
"23310","Большие_панды","5934535","","8656","20220626150744"
"23311","Большие_пегие_зимородки","2558016","","3072","20220610230334"
"23312","Большие_тинаму","7256406","","4699","20180316195912"
"23313","Большой_ани","7976323","","2799","20200624170637"
"23314","Большой_аррип","8124681","","16257","20220611072025"
"23315","Большой_бабакс","8639892","","4104","20220611072032"
"23316","Большой_баклан","551433","","43137","20220528084308"
"23317","Большой_бандикут","3380381","","5827","20170921162337"
"23318","Большой_бегунок","6510802","","6283","20220611072048"
"23319","Большой_бекас","8976352","","3746","20210928163622"
"23320","Большой_белохохлый_какаду","589835","","5980","20210127072203"
"23321","Большой_белый_гусь","5936756","","2662","20220611072053"
"23322","Большой_блестящий_скворец","9006799","","5757","20220703224341"
"23323","Большой_веретенник","1776181","","30516","20211225013001"
"23324","Большой_винный_бражник","7482740","","3584","20210828204510"
"23325","Большой_водяной_питон","765043","","7350","20220611134855"
"23326","Большой_геррозавр","5267500","","2803","20180115213739"
"23327","Большой_голубой_зимородок","2349373","","2493","20210402154543"
"23328","Большой_голубой_турако","3743163","","5058","20210824103506"
"23329","Большой_гоноцефал","7555857","","3968","20190927221807"
"23330","Большой_гребешок","9180763","","39666","20220612002809"
"23331","Большой_дубовый_усач","2097023","","6190","20220624083320"
"23332","Большой_ежовый_тенрек","3556849","","3213","20220612003002"
"23333","Большой_желтохохлый_какаду","587036","","12412","20220626150749"
"23334","Большой_зайцегуб","9784672","","2343","20220704123357"
"23335","Большой_зелёный_рогоклюв","4650270","","5636","20220128171149"
"23336","Большой_зимний_скат","6582074","","9959","20220612003037"
"23337","Большой_кактусовый_земляной_вьюрок","3538201","","2826","20170114122126"
"23338","Большой_калифорнийский_скат","4283776","","16487","20220612003134"
"23339","Большой_каранкс","6595422","","3374","20210217170155"
"23340","Большой_козодой","7645632","","3103","20191223024523"
"23341","Большой_колючехвост","7673835","","10994","20210818112522"
"23342","Большой_конусоголов","7982717","","5907","20220618233707"
"23343","Большой_конёк","3873265","","1885","20171202162050"
"23344","Большой_копьенос","4925216","","3270","20191116210828"
"23345","Большой_корнеед","5419621","","4019","20220410184201"
"23346","Большой_кракс","2444835","","2452","20210303190708"
"23347","Большой_кроншнеп","1796711","","7027","20220409074108"
"23348","Большой_крохаль","1885379","","26349","20220612003351"
"23349","Большой_крысиный_кенгуру","3183196","","6833","20220612003401"
"23350","Большой_крючкоклюв","3749524","","4406","20210217173659"
"23351","Большой_ксенозавр","5092174","","3448","20220612003409"
"23352","Большой_кубинский_незофонт","4486647","","3130","20220612003414"
"23353","Большой_куду","985802","","7497","20220612003421"
"23354","Большой_лабидохромис","2913306","","1762","20191101053659"
"23355","Большой_листонос","4894022","","4857","20201019081220"
"23356","Большой_мазама","3683129","","6234","20220116120803"
"23357","Большой_масковый_ткач","2613811","","4777","20161225171646"
"23358","Большой_медосос-мао","8542013","","3803","20220626174851"
"23359","Большой_медоуказчик","8169595","","8963","20220612003511"
"23360","Большой_меченосый_древолаз","8050046","","2633","20191013003116"
"23361","Большой_моа","5990415","","6802","20220626150754"
"23362","Большой_морской_бычок","5022023","","3509","20200504152622"
"23363","Большой_морской_дракон","1353875","","3659","20220612003527"
"23364","Большой_мучной_хрущак","1932488","","19202","20220612003546"
"23365","Большой_мышехвост","2962621","","2270","20180816020513"
"23366","Большой_мюллеров_дятел","7850761","","1587","20190415114137"
"23367","Большой_острокрылый_дятел","4696110","","20770","20210125153242"
"23368","Большой_ошейниковый_попугай","8750620","","4771","20220612003657"
"23369","Большой_певун-барсучок","2495209","","3382","20220626150759"
"23370","Большой_пегий_зимородок","3643753","","3955","20220612003717"
"23371","Большой_песочник","3176455","","16074","20220507202043"
"23372","Большой_пестробрюхий_буревестник","3820493","","5874","20220708074238"
"23373","Большой_плоскохвост","2277116","","4207","20220104153323"
"23374","Большой_погоныш","6465901","","6876","20220612003800"
"23375","Большой_подковонос","189186","","8281","20220626150804"
"23376","Большой_подорлик","653890","","6774","20210509073318"
"23377","Большой_поморник","1416543","","4709","20220612003832"
"23378","Большой_пёстрый_дятел","383037","","73086","20220527105925"
"23379","Большой_пёстрый_скосарь","2531435","","3210","20191013170103"
"23380","Большой_редунка","3937999","","2548","20220215081511"
"23381","Большой_рыжий_кенгуру","1729388","","10828","20220615073015"
"23382","Большой_серый_киви","500582","","6816","20201031100305"
"23383","Большой_синекольчатый_осьминог","6462447","","6756","20220621200848"
"23384","Большой_сирен","2485585","","4520","20210405035605"
"23385","Большой_скалистый_поползень","5985860","","2717","20200810112915"
"23386","Большой_слизень","2688841","","11109","20220612004138"
"23387","Большой_совиный_козодой","7850969","","19150","20210818111822"
"23388","Большой_сосновый_лубоед","3374663","","3532","20200426074019"
"23389","Большой_султанский_дятел","6107876","","11182","20220128171736"
"23390","Большой_суслик","167291","","13360","20211108143427"
"23391","Большой_сухопутный_краб","6004857","","19389","20220612004308"
"23392","Большой_тинаму","4400084","","13934","20220211085402"
"23393","Большой_трахинот","8740836","","8908","20220612004743"
"23394","Большой_тукан","1434479","","9479","20220626174856"
"23395","Большой_тушканчик","175710","","14980","20220626150809"
"23396","Большой_углозуб","1012739","","5938","20220425092222"
"23397","Большой_удодовый_жаворонок","7888538","","5309","20211009165535"
"23398","Большой_улит","1076753","","5126","20200616091221"
"23399","Большой_ушастый_козодой","4641815","","8404","20220612004824"
"23400","Большой_фрегат","2496641","","10069","20210526073731"
"23401","Большой_фруктоядный_листонос","4624568","","3810","20200408153630"
"23402","Большой_хохлатый_пингвин","2151243","","3637","20200121223210"
"23403","Большой_чекан","2783980","","3423","20220420104220"
"23404","Большой_широколобик","4714793","","13532","20220612004954"
"23405","Бомбардир_(жук)","1355256","","11954","20220612005857"
"23406","Бомбардир_трескучий","1830862","","5015","20200315171932"
"23407","Бонапартов_песочник","3889779","","7009","20210831181950"
"23408","Бонапартова_чайка","3538085","","7097","20210924162719"
"23409","Бонго_(антилопа)","2411140","","2562","20220401164809"
"23410","Бонеллии","4569180","","8285","20220626150814"
"23411","Бонинский_голубь","3858534","","3766","20210825234552"
"23412","Бонинский_земляной_дрозд","8403576","","3699","20220612023812"
"23413","Бонинский_тайфунник","2496309","","3276","20210215143523"
"23414","Бонобо","296816","","38946","20220626150819"
"23415","Бопс_(рыба)","3640765","","3914","20210910134143"
"23416","Бопсы","7153849","","2098","20171020084053"
"23417","Бораборская_альциона","8007785","","2035","20210907122857"
"23418","Боргиена","3560836","","2390","20220612032118"
"23419","Бореолестес_лесной","4693685","","4209","20210807104905"
"23420","Бореоэутерии","1947499","","15701","20211110224836"
"23421","Борисякия","4740730","","4152","20220319211550"
"23422","Борнейский_дымчатый_леопард","2444580","","11364","20220626150824"
"23423","Борнейский_слон","5197992","","5228","20220611031930"
"23424","Борнейский_хохлатый_змееяд","9184771","","7885","20220611031941"
"23425","Борнеоская_серая_акула","3757309","","14811","20220128173826"
"23426","Борнеоский_калот","5244153","","3585","20210801110830"
"23427","Борнеоский_речной_угорь","7147590","","3395","20181217092200"
"23428","Бороговия","2659878","","3048","20220626165557"
"23429","Бородавконосцы","5891977","","6234","20210626084123"
"23430","Бородавницы","982311","","4282","20220611041841"
"23431","Бородавочники","9062945","","8242","20211112165910"
"23432","Бородавчатка","734201","","9448","20220611041848"
"23433","Бородавчатки","4064689","","2550","20220428163012"
"23434","Бородавчатковые","4068031","","5239","20220611041857"
"23435","Бородавчатые_веслоноги","7161689","","8010","20220611041906"
"23436","Бородавчатые_змеи","1273608","","2753","20220412174750"
"23437","Бородавчатые_рыбы-клоуны","5686253","","2867","20220611041915"
"23438","Бородавчатые_тритоны","1741492","","4222","20220611041921"
"23439","Бородавчатый_ибис","6640164","","7984","20191223020524"
"23440","Бородавчатый_медосос","1989136","","4839","20200618131821"
"23441","Бородавчатый_омиас","2097822","","6359","20220611041928"
"23442","Бородавчатый_тритон","1741408","","4248","20200605193242"
"23443","Бородастики-кабезоны","8240216","","2762","20210405003409"
"23444","Бородастиковые","1260678","","4857","20220618103016"
"23445","Бородатая_кукушка","5894216","","1996","20170313162325"
"23446","Бородатая_куропатка","1076328","","8649","20220611042303"
"23447","Бородатая_мартышка","3238885","","3719","20200528093959"
"23448","Бородатая_неясыть","2168997","","5908","20220611042311"
"23449","Бородатая_пенелопа","6087357","","1890","20220627135531"
"23450","Бородатая_свинья","819744","","6790","20220518145629"
"23451","Бородатая_совка","8844965","","4674","20220611042320"
"23452","Бородатая_ящерица","3695839","","7637","20211020110316"
"23453","Бородатка_Лённберга","4649040","","13540","20190522174459"
"23454","Бородатка_Орианы","4647912","","12071","20190522174614"
"23455","Бородатка_Павлова","4731646","","14165","20220611042329"
"23456","Бородатка_Скотта","4623677","","14327","20220611042333"
"23457","Бородатка_Скоттсберга","4648823","","15784","20220611042337"
"23458","Бородатка_Скуры","4620783","","15586","20220611042341"
"23459","Бородатка_Шеклтона","4658679","","12328","20190921112759"
"23460","Бородатковые","1259995","","3447","20220130151812"
"23461","Бородатые_агамы","7554960","","3498","20191117033634"
"23462","Бородатые_колибри","2053709","","3475","20220611042359"
"23463","Бородатые_манакины","1829019","","4630","20211117081931"
"23464","Бородатые_мангобеи","4817461","","3891","20220611042410"
"23465","Бородатый_воббегонг","4843349","","24703","20220611042424"
"23466","Бородатый_меченосый_древолаз","8049891","","2320","20191012190030"
"23467","Бородатый_настоящий_бюльбюль","1626325","","2320","20220506171413"
"23468","Бородатый_тёмный_горбыль","5883679","","2943","20150715084822"
"23469","Бородатый_цветоед","9179313","","5829","20220611042442"
"23470","Бородатый_чиж","3685671","","3044","20170312074518"
"23471","Бородач","384096","","12132","20220611042449"
"23472","Бороздчатая_тонна","3321578","","4091","20220611045855"
"23473","Бороздчатобрюхие","3567684","","11503","20220121142430"
"23474","Бороздчатоклювый_ани","5991397","","3220","20220611045901"
"23475","Бороздчаторезцовая_белка","5073741","","3451","20211013125256"
"23476","Бороздчатые_узкороты","7150687","","4908","20220611045909"
"23477","Борофаги","4386120","","6883","20220429234219"
"23478","Босмины","7827486","","2003","20200221151652"
"23479","Бострихиформные","1811877","","1332","20220629202715"
"23480","Бострихоидные","2082707","","2769","20220105062421"
"23481","Ботовые","6075257","","5150","20220611074101"
"23482","Ботридериды","2347058","","2950","20220611074252"
"23483","Ботриолеписы","6495526","","6073","20220611074258"
"23484","Боции","1798570","","2454","20201225150932"
"23485","Бочечка","5887090","","3487","20180713061339"
"23486","Бочёночники","400361","","8800","20210917162142"
"23487","Боярышниковая_листовёртка","3894155","","6742","20200316162141"
"23488","Боярышница","724127","","6973","20220626232611"
"23489","Брадизавры","3750822","","4877","20220226091809"
"23490","Брадинобениды","1560325","","10871","20220611104720"
"23491","Бражник_Алекто","7480167","","5571","20210828204737"
"23492","Бражник_Гашкевича","2329457","","5871","20210828205419"
"23493","Бражник_Киндерманна","6094998","","3713","20200113082920"
"23494","Бражник_Комарова","2330031","","3606","20220316202026"
"23495","Бражник_Маака","5047032","","4259","20220708135834"
"23496","Бражник_Мегера","321142","","6422","20220611105149"
"23497","Бражник_Танкре","7482367","","4804","20220107034901"
"23498","Бражник_Татаринова","2329415","","7348","20220611105155"
"23499","Бражник_Христофа","7096519","","4381","20180408031005"
"23500","Бражник_Янковского","7482704","","3667","20220708135358"
"23501","Бражник_винный","2090582","","4332","20220703133809"
"23502","Бражник_виноградный_большой","9007417","","6486","20220611105204"
"23503","Бражник_вьюнковый","797819","","6352","20210827184238"
"23504","Бражник_гиссарский","7285725","","6522","20210828205812"
"23505","Бражник_глазчатый","797656","","5530","20220105110654"
"23506","Бражник_глазчатый_восточный","4247479","","8733","20220611105211"
"23507","Бражник_дубовый","2330719","","5860","20220126090052"
"23508","Бражник_карликовый","5031599","","4159","20210829083318"
"23509","Бражник_кобра","7285484","","5645","20210829083648"
"23510","Бражник_кульджинский","7284699","","4251","20191222134831"
"23511","Бражник_ливорнский","7471522","","6814","20210904095213"
"23512","Бражник_линейчатый","7471467","","4534","20210904095416"
"23513","Бражник_липовый","797703","","9831","20220320193831"
"23514","Бражник_лиственничный","7482350","","4404","20211003051724"
"23515","Бражник_малый_винный","7471717","","4441","20190316154001"
"23516","Бражник_молочайный","799082","","4702","20220128170612"
"23517","Бражник_облепиховый","6897924","","6738","20200415084354"
"23518","Бражник_олеандровый","798223","","4804","20211005145317"
"23519","Бражник_парнолистниковый","7471096","","6204","20191027221156"
"23520","Бражник_подмаренниковый","799091","","3177","20220611105237"
"23521","Бражник_прозерпина","2548305","","4707","20211230184316"
"23522","Бражник_сиреневый","797761","","4976","20210730195225"
"23523","Бражник_слепой","4007043","","6199","20191007073016"
"23524","Бражник_сосновый","797768","","6659","20211003052232"
"23525","Бражник_табачный","3902335","","11913","20211225084315"
"23526","Бражник_тополёвый","797632","","4622","20220519174635"
"23527","Бражник_туранговый","5048110","","3348","20150214111628"
"23528","Бражник_южный_молочайный","5883271","","4723","20210713042500"
"23529","Бражник_ясеневый","7285767","","5327","20180108004701"
"23530","Бражник-нетопырь","2330749","","4169","20190316153807"
"23531","Бражники","724242","","33631","20220611105251"
"23532","Бражниковская_сельдь","6583741","","11768","20220611105415"
"23533","Бразильская_выдра","927863","","5279","20171206214623"
"23534","Бразильская_гидромедуза","6223558","","4230","20220322203220"
"23535","Бразильская_длиннорылая_акула","3845482","","11103","20220611110214"
"23536","Бразильская_кошачья_акула","4106365","","5659","20160211133141"
"23537","Бразильская_лисица","1526210","","1974","20210901142312"
"23538","Бразильская_макрель","6345421","","8349","20190122082350"
"23539","Бразильская_нарцина","4984996","","10702","20220524203633"
"23540","Бразильская_неясыть","4645684","","3336","20220611110302"
"23541","Бразильская_рогатка","5485537","","2473","20211208202352"
"23542","Бразильская_светящаяся_акула","4130007","","37400","20220626150834"
"23543","Бразильская_свинка","3411041","","4249","20200303155426"
"23544","Бразильская_черноспинка","7089008","","3006","20170904053125"
"23545","Бразильские_дрозды","1850950","","1031","20220630005926"
"23546","Бразильский_агути","3642549","","4834","20211024042149"
"23547","Бразильский_бычерыл","5970227","","8362","20150905075331"
"23548","Бразильский_гигантский_уж","5128981","","3306","20151026083520"
"23549","Бразильский_длинноногий_арлекин","2076274","","3914","20220611110355"
"23550","Бразильский_дровосек-большезуб","2076303","","4583","20220611110401"
"23551","Бразильский_кролик","3946291","","2157","20170108102900"
"23552","Бразильский_крохаль","6102341","","5700","20190411221259"
"23553","Бразильский_кустарниковый_филодриас","4836624","","8279","20220611110436"
"23554","Бразильский_складчатогуб","2144444","","13114","20220611110520"
"23555","Бразильский_туко-туко","7176434","","3688","20220611110525"
"23556","Бразильский_филодриас","4837768","","3473","20220611110537"
"23557","Бразильский_ябиру","182398","","2800","20210922001613"
"23558","Бракониды","1698647","","18588","20220603204531"
"23559","Брамби","6315451","","4164","20220611114419"
"23560","Брамеи","1938268","","10471","20220611114602"
"23561","Брамеи_(род)","4148524","","3553","20201123112943"
"23562","Брамея_Ледерера","2334967","","3944","20220320024551"
"23563","Брамея_Уоллиха","2138108","","3558","20200327172933"
"23564","Брамея_Христофа","2334929","","4360","20220611114618"
"23565","Брамея_дальневосточная","2136207","","7895","20200722102025"
"23566","Брамея_европейская","2328729","","6176","20200417100927"
"23567","Браминский_коршун","3157699","","10134","20211212104011"
"23568","Браминский_скворец","753493","","10789","20220611114629"
"23569","Браминский_слепун","8710188","","3961","20220611114634"
"23570","Браминский_сыч","2851274","","57080","20220611114647"
"23571","Брандтовы_полёвки","8772349","","5087","20220611120726"
"23572","Брахигальбы","9754621","","2209","20220703170130"
"23573","Брахилофусы","2382103","","5066","20220611134032"
"23574","Брахиозавр","559764","","116114","20220626173533"
"23575","Брахиозавриды","2360122","","18037","20220615073035"
"23576","Брахион","5891421","","1383","20211126071132"
"23577","Брахионихтиевые","6833329","","2312","20201024202350"
"23578","Брахионихты","6833658","","4231","20220611134214"
"23579","Брахиопиды","5435974","","3680","20220611134218"
"23580","Брахиопоиды","1097450","","8445","20181116125308"
"23581","Брахиоптероисы","6782319","","1776","20181227103451"
"23582","Брахипельма_Смита","1106667","","8055","20220611134231"
"23583","Брахипсектриды","2077114","","7495","20220701030555"
"23584","Брахитрахелопан","3210033","","5181","20211004073304"
"23585","Брахицериды","6945937","","8939","20220611134304"
"23586","Бревипароп","4914384","","5701","20211218154414"
"23587","Брегмацеры","4177201","","2172","20220221065613"
"23588","Брентисы","735305","","2907","20201123141645"
"23589","Бриеномиры","7619238","","2269","20181002174322"
"23590","Бриконы","4780336","","6849","20220611162722"
"23591","Бриллиантовая_амадина","9237191","","24330","20220611163148"
"23592","Бриллиантовая_мюнхаузия","463537","","2542","20220128182119"
"23593","Бриллиантовая_полосатая_горлица","7983480","","7467","20220611163229"
"23594","Бриллиантовый_жук","2807013","","2133","20201121225911"
"23595","Бриофилиновые","2655745","","2010","20181209113803"
"23596","Брицины","7586796","","5138","20180903125114"
"23597","Бровастые_терпуги","4689716","","3437","20200419135050"
"23598","Бродяжка_рыжая","7006513","","37969","20220323054033"
"23599","Бродяжки","7009422","","4899","20220323054039"
"23600","Броненосцевые","153041","","15141","20211024143852"
"23601","Броненосцы","3588451","","9372","20220611183907"
"23602","Бронзовая_акула-молот","2900765","","21227","20220611185253"
"23603","Бронзовая_ворона","2102808","","4298","20211227185032"
"23604","Бронзовая_кукушка","2614719","","5588","20210125183505"
"23605","Бронзовая_кукушка_Клааса","4303862","","4462","20150708211737"
"23606","Бронзовая_мантелла","3931680","","2465","20170922203637"
"23607","Бронзовая_султанка","3049358","","2882","20160806132217"
"23608","Бронзовая_сумчатая_куница","3388776","","6704","20210125183535"
"23609","Бронзовая_якамара","8350306","","1734","20210405004857"
"23610","Бронзовка_Карелина","7548375","","7661","20190530154224"
"23611","Бронзовка_Фибера","7545793","","6580","20180725200412"
"23612","Бронзовка_Шамиля","2331384","","3486","20210212202834"
"23613","Бронзовка_венгерская","7548414","","9323","20180727153618"
"23614","Бронзовка_вонючая","3858235","","3641","20200724170936"
"23615","Бронзовка_гладкая","1920601","","7148","20220611185336"
"23616","Бронзовка_зелёная_малая","7545376","","14122","20180725071406"
"23617","Бронзовка_медная","7546271","","6357","20201226215129"
"23618","Бронзовка_металлическая","7545830","","11712","20180728122733"
"23619","Бронзовка_мохнатая","3264640","","2989","20180727221303"
"23620","Бронзовка_мраморная","2180801","","5627","20180727164330"
"23621","Бронзовка_троянская","7548441","","4598","20190311102131"
"23622","Бронзовка_чёрная","7548465","","3830","20180728210554"
"23623","Бронзовки","1177059","","8032","20220611185348"
"23624","Бронзовки_(род)","2165780","","10279","20210125183613"
"23625","Бронзовокрылая_амадина","4339483","","5024","20220712121732"
"23626","Бронзовокрылая_утка","1670487","","3127","20210925202608"
"23627","Бронзовокрылки","7557314","","2354","20210704081002"
"23628","Бронзовокрылые_голуби","5896164","","2572","20171217104239"
"23629","Бронзовокрылые_голуби-фапс","2534429","","2104","20220611185402"
"23630","Бронзовокрылый_попугай","466873","","2641","20210305153131"
"23631","Бронзовопятнистая_лесная_горлица","3886410","","2830","20190314002139"
"23632","Бронзовые_кукушки","3071372","","2524","20160719154150"
"23633","Бронзовый_гурами","2293887","","2859","20140809014440"
"23634","Бронзовый_дронго","9416470","","6540","20220611185436"
"23635","Бронзовый_каранкс","8537149","","11562","20220626150839"
"23636","Бронзовый_цветоед","9189766","","6470","20220611185759"
"23637","Бронтозавр","3516983","","20244","20220611213244"
"23638","Бронтотериевые","4603951","","15853","20211002062029"
"23639","Бронтотерии","372346","","6628","20210722235626"
"23640","Броняковые","3068723","","8921","20220611191527"
"23641","Брубру","2081090","","6561","20220413092356"
"23642","Брукезии","2202049","","4430","20220129073735"
"23643","Брухаткайозавр","1509786","","5715","20220623203152"
"23644","Брызгуны","2891532","","5871","20210223091159"
"23645","Брюквенница","2323740","","15206","20220712063309"
"23646","Брюхоногие","294457","","28082","20220611215901"
"23647","Брюхоресничные_черви","1780461","","18191","20220629172905"
"23648","Бубал_Лихтенштейна","2113689","","5690","20210914062807"
"23649","Бубал_Хантера","2719800","","11566","20220611223112"
"23650","Бубалы","184720","","3800","20210914064504"
"23651","Бубопсис_крючконосный","8286387","","4593","20200423004706"
"23652","Бугорчатая_лягушка","5005318","","3236","20210425235847"
"23653","Бугорчатая_черепаха","1317135","","4326","20220323073921"
"23654","Бугорчатые_тли","2059856","","4077","20220323073928"
"23655","Бугорчатый_геккончик","5276160","","3088","20171004061521"
"23656","Бугорчатый_узкорот","5287352","","3666","20170907171116"
"23657","Бугорчатый_щелкун","2416926","","3421","20190310143518"
"23658","Бугристая_ковровая_акула","4870899","","9176","20220323075228"
"23659","Буйвол","144370","","1761","20220403123740"
"23660","Буйволовые_скворцы","3291686","","13743","20220626150844"
"23661","Буйволовые_ткачи","2066464","","2350","20210125191837"
"23662","Букарка_плодовая","2017481","","4439","20220612015445"
"23663","Букарки","2091674","","5778","20220612015451"
"23664","Буквокрылый_дымчатый_коршун","8646499","","2649","20220216150057"
"23665","Букцинумы","4268628","","13210","20210813080142"
"23666","Булавник_беленовый","8034255","","6357","20220612024937"
"23667","Булавники","2572177","","11545","20211009152814"
"23668","Булавобедрый_усач","2628249","","2369","20180407032016"
"23669","Булавобрюх_Болтона","3901728","","2738","20180905064849"
"23670","Булавобрюх_Ванбринка","7012722","","3032","20180905064856"
"23671","Булавобрюх_двузубчатый","6999038","","4903","20180905064903"
"23672","Булавобрюх_заметный","7232435","","4146","20210220152950"
"23673","Булавобрюх_увенчанный","7004318","","8163","20190927141048"
"23674","Булавобрюхи","2647287","","3228","20210330011819"
"23675","Булавобрюхи_(род)","7012627","","4408","20201112100411"
"23676","Булавоусые_пилильщики","1901412","","3724","20220129035648"
"23677","Булавоусые_чешуекрылые","4871254","","35262","20220418112419"
"23678","Буланый_вьюрок","2924856","","8342","20220612030453"
"23679","Буланый_жулан","3091390","","4585","20200702113744"
"23680","Буланый_козодой","6012901","","2180","20220629221056"
"23681","Буллеров_буревестник","9794682","","14465","20220708174756"
"23682","Буллеров_скворец","3032921","","3227","20220320093925"
"23683","Бульверова_лофура","2477494","","3093","20180121213140"
"23684","Бульдоговая_крыса","6530622","","5582","20210506114053"
"23685","Бульдоговые_летучие_мыши","190768","","16071","20211128044617"
"23686","Бумсланг","4973663","","4997","20220612050746"
"23687","Бупрестоидные","2082548","","4275","20220326064627"
"23688","Бурая_гаррупа","9152273","","7182","20220612062539"
"23689","Бурая_гиена","141143","","12744","20211026170621"
"23690","Бурая_двуходка","2475775","","2736","20220128193907"
"23691","Бурая_жаба","6981987","","5046","20220323123714"
"23692","Бурая_короткошипая_акула","4426504","","16498","20220106205831"
"23693","Бурая_кустовка","4914578","","3372","20191223054759"
"23694","Бурая_литория","2395798","","2226","20220323123729"
"23695","Бурая_майна","2510555","","2939","20220605123748"
"23696","Бурая_олуша","2356640","","10807","20210215152931"
"23697","Бурая_оляпка","4842344","","4968","20220323123905"
"23698","Бурая_пеночка","3004515","","5456","20220323124034"
"23699","Бурая_пескарка","7879231","","5638","20210421133230"
"23700","Бурая_рыба-кабан","7905913","","3166","20220323124040"
"23701","Бурая_саранча","8059506","","3604","20191020191613"
"23702","Бурая_сумчатая_мышь","3386074","","9024","20210525000721"
"23703","Бурая_сутора","7644435","","4458","20220323124046"
"23704","Бурая_шерстистая_обезьяна","4853125","","8679","20150108224415"
"23705","Бурая_шилоклювая_райская_птица","2079505","","4556","20220323124056"
"23706","Бургомистр_(птица)","2245954","","5465","20220128194029"
"23707","Буревестник_Кори","8770577","","9312","20220612071715"
"23708","Буревестниковые","393053","","7718","20220704114014"
"23709","Буревестникообразные","244454","","7384","20210215152045"
"23710","Бурнетиаморфы","742646","","4535","20180817125755"
"23711","Бурнетииды","742643","","7859","20220123013444"
"23712","Буро-зелёная_каскадница","5003892","","3788","20220612084250"
"23713","Буро-красный_афодий","3822935","","2936","20210309194700"
"23714","Буробокая_белоглазка","8549860","","3417","20220614134451"
"23715","Буробрюхая_мышиная_тимелия","8163183","","2922","20210805025604"
"23716","Буробрюхая_сумчатая_крыса","3473778","","4260","20210125194858"
"23717","Буробрюхий_восточный_бюльбюль","8151652","","2256","20200624140821"
"23718","Буробрюхий_остроклювый_певун","3644758","","4895","20170923131834"
"23719","Буробрюхий_пищуховый_землелаз","8031320","","2181","20210427103128"
"23720","Буробрюхий_трагопан","3209732","","4486","20190410150517"
"23721","Буроглазка_большая","734613","","16060","20220612085041"
"23722","Буроглазка_мегера","734602","","8985","20220612085046"
"23723","Буроглазки","734551","","2832","20201123111451"
"23724","Буроголовая_альциона","3643643","","2183","20210907113551"
"23725","Буроголовая_альциппа","8305090","","2527","20200428094911"
"23726","Буроголовая_аратинга","385334","","2984","20170125231821"
"23727","Буроголовая_гаичка","1762470","","36986","20220612085059"
"23728","Буроголовая_инезия","8157779","","2113","20200109065935"
"23729","Буроголовая_коата","5034143","","5884","20210125195001"
"23730","Буроголовая_чайка","4734028","","4716","20180317140406"
"23731","Буроголовая_щетинкоклювка","7943520","","2239","20201213045339"
"23732","Буроголовая_щурка","5438400","","3614","20210402171322"
"23733","Буроголовая_юхина","7789248","","2246","20220414100038"
"23734","Буроголовый_длиннокрылый_попугай","499659","","4589","20200413145816"
"23735","Буроголовый_коровий_трупиал","2115901","","5170","20200515180606"
"23736","Буроголовый_ошейниковый_попугай","8761882","","3241","20210403123533"
"23737","Буроголовый_тамарин","4839988","","2087","20220416203116"
